timestamp,year,month,day,hour,province,lat,lon,aqi,temp,humidity,rain,wind_speed,wind_dir,pressure,cloud,pm2_5,pm10,co,no2,o3,so2,pollution_level,pollution_class
2025-01-01 00:00:00,2025,1,1,0,Đồng Tháp,10.469844401980197,105.92586594950494,86.92079207920793,24.752475247524753,75.70297029702971,0.0,9.664356435643565,34.495049504950494,1010.9435643564357,82.03960396039604,18.277227722772277,18.431683168316834,401.6237623762376,15.486138613861385,57.53465346534654,11.754455445544554,Moderate,1.0
2025-01-01 01:00:00,2025,1,1,1,Đồng Tháp,10.469844401980197,105.92586594950494,82.62376237623762,24.168316831683168,75.82178217821782,0.0,9.529702970297029,33.366336633663366,1010.3811881188119,95.48514851485149,17.892079207920794,18.068316831683166,363.0,14.909900990099011,59.10891089108911,11.091089108910891,Moderate,1.0
2025-01-01 02:00:00,2025,1,1,2,Đồng Tháp,10.469844401980197,105.92586594950494,78.98019801980197,23.665346534653462,75.92079207920793,0.0,8.868316831683169,66.13861386138613,1009.8623762376238,97.98019801980197,17.89108910891089,18.17623762376238,335.8712871287129,14.930693069306932,57.18811881188119,10.76930693069307,Moderate,1.0
2025-01-01 03:00:00,2025,1,1,3,Đồng Tháp,10.469844401980197,105.92586594950494,76.5049504950495,23.202970297029704,76.89108910891089,0.0,8.13960396039604,116.67326732673267,1009.2851485148515,99.92079207920793,17.940594059405942,18.346534653465348,316.9504950495049,15.506930693069307,54.17821782178218,10.802970297029704,Moderate,1.0
2025-01-01 04:00:00,2025,1,1,4,Đồng Tháp,10.469844401980197,105.92586594950494,73.93069306930693,22.813861386138612,77.66336633663366,0.0,8.094059405940595,111.5940594059406,1009.0554455445545,99.47524752475248,17.912871287128713,18.252475247524753,309.7227722772277,16.36831683168317,50.65346534653465,11.187128712871289,Moderate,1.0
2025-01-01 05:00:00,2025,1,1,5,Đồng Tháp,10.469844401980197,105.92586594950494,72.07920792079207,22.400990099009903,78.88118811881188,0.0,7.9326732673267335,194.03960396039605,1009.1970297029702,99.9009900990099,17.83861386138614,18.10990099009901,320.36633663366337,17.83762376237624,46.0990099009901,12.174257425742573,Moderate,1.0
2025-01-01 06:00:00,2025,1,1,6,Đồng Tháp,10.469844401980197,105.92586594950494,70.74257425742574,22.17623762376238,79.37623762376238,0.0,8.243564356435645,138.63366336633663,1009.5247524752475,100.0,18.312871287128715,18.597029702970296,342.9207920792079,19.625742574257426,41.663366336633665,13.537623762376237,Moderate,1.0
2025-01-01 07:00:00,2025,1,1,7,Đồng Tháp,10.469844401980197,105.92586594950494,69.5049504950495,22.46039603960396,80.33663366336634,0.0,9.456435643564356,84.4059405940594,1010.1287128712871,100.0,21.054455445544555,21.506930693069304,362.74257425742576,18.298019801980196,42.73267326732673,15.152475247524752,Moderate,1.0
2025-01-01 08:00:00,2025,1,1,8,Đồng Tháp,10.469844401980197,105.92586594950494,68.91089108910892,24.346534653465348,78.64356435643565,0.006930693069306932,8.997029702970298,303.71287128712873,1011.260396039604,99.99009900990099,22.085148514851483,22.64653465346535,375.18811881188117,18.21683168316832,46.584158415841586,16.705940594059406,Moderate,1.0
2025-01-01 09:00:00,2025,1,1,9,Đồng Tháp,10.469844401980197,105.92586594950494,68.68316831683168,25.52871287128713,74.56435643564356,0.0,10.853465346534653,73.55445544554455,1011.6148514851486,100.0,22.07920792079208,22.57029702970297,384.7722772277228,17.95742574257426,52.91089108910891,18.78316831683168,Moderate,1.0
